DATE,pr_mm_day,tasmax_c
1981-01-24 12:00:00,16.806965,23.60962
1981-01-25 12:00:00,13.043783,23.105713
1981-01-26 12:00:00,2.7276657,22.875153
1981-01-27 12:00:00,0.18776804,25.488953
1981-01-28 12:00:00,4.9475694,25.921356
1981-01-29 12:00:00,21.600365,23.157806
1981-01-30 12:00:00,8.42766,23.54831
1981-01-31 12:00:00,13.197685,24.330414
1981-02-01 12:00:00,0.054586306,25.343536
1981-02-02 12:00:00,1.2347183e-13,26.773743
1981-02-03 12:00:00,1.2864654e-13,28.089874
1981-02-04 12:00:00,0.0019764528,29.578552
1981-02-05 12:00:00,0.07757954,30.130829
1981-02-06 12:00:00,0.0636287,30.132782
1981-02-07 12:00:00,0.010068342,29.369995
1981-02-08 12:00:00,0.0009153038,29.617584
1981-02-09 12:00:00,0.117068365,28.504639
1981-02-10 12:00:00,3.5859742,28.364258
1981-02-11 12:00:00,2.3146274,28.462555
1981-02-12 12:00:00,0.4527485,28.665985
1981-02-13 12:00:00,0.025623478,28.814728
1981-02-14 12:00:00,0.04718341,28.056671
1981-02-15 12:00:00,9.659005,27.033417
1981-02-16 12:00:00,13.865344,25.190643
1981-02-17 12:00:00,11.697975,25.00885
1981-02-18 12:00:00,10.201021,24.523102
1981-02-19 12:00:00,14.711889,22.526398
1981-02-20 12:00:00,6.0750628,23.698944
1981-02-21 12:00:00,4.611069,24.188202
1981-02-22 12:00:00,1.8406358,26.588928
1981-02-23 12:00:00,13.339507,25.932465
1981-02-24 12:00:00,9.404053,25.709747
1981-02-25 12:00:00,17.818712,23.525055
1981-02-26 12:00:00,14.281571,22.509003
1981-02-27 12:00:00,19.530663,23.630646
1981-02-28 12:00:00,16.23771,23.03769
1981-03-01 12:00:00,7.008562,20.30307
1981-03-02 12:00:00,1.646531,18.82901
1981-03-03 12:00:00,6.0967484,22.612274
1981-03-04 12:00:00,0.13219602,23.52002
1981-03-05 12:00:00,1.3059745e-13,24.095703
1981-03-06 12:00:00,1.3077004e-13,23.603912
1981-03-07 12:00:00,7.145118,24.845673
1981-03-08 12:00:00,13.398987,21.005524
1981-03-09 12:00:00,4.100194,19.555634
1981-03-10 12:00:00,12.586987,20.874329
1981-03-11 12:00:00,24.166933,21.64212
1981-03-12 12:00:00,2.945518,20.19522
1981-03-13 12:00:00,9.563366,21.806244
1981-03-14 12:00:00,25.710321,21.888458
1981-03-15 12:00:00,1.7465053,24.159515
1981-03-16 12:00:00,13.220402,23.32779
1981-03-17 12:00:00,15.960696,21.995697
1981-03-18 12:00:00,12.897883,22.139801
1981-03-19 12:00:00,19.660847,23.270905
1981-03-20 12:00:00,24.41835,21.922333
1981-03-21 12:00:00,11.727888,20.486115
1981-03-22 12:00:00,11.124286,20.068329
1981-03-23 12:00:00,3.1299067,18.960602
1981-03-24 12:00:00,0.18478073,22.255768
1981-03-25 12:00:00,0.08765794,23.279755
1981-03-26 12:00:00,0.1718508,24.804047
1981-03-27 12:00:00,0.34790096,25.383026
1981-03-28 12:00:00,2.7886994,26.088165
1981-03-29 12:00:00,0.29853994,25.456696
1981-03-30 12:00:00,0.98677295,25.427338
1981-03-31 12:00:00,0.02989322,25.24057
1981-04-01 12:00:00,1.2548031e-13,22.157898
1981-04-02 12:00:00,1.2793424e-13,22.448456
1981-04-03 12:00:00,1.3823991e-13,24.27887
1981-04-04 12:00:00,1.4897523e-13,25.43814
1981-04-05 12:00:00,1.291816e-13,25.527344
1981-04-06 12:00:00,1.2725063e-13,25.02768
1981-04-07 12:00:00,1.2099135e-13,24.429108
1981-04-08 12:00:00,0.0491146,23.844208
1981-04-09 12:00:00,0.0040132552,23.195312
1981-04-10 12:00:00,0.10778457,23.278961
1981-04-11 12:00:00,0.6464811,23.418121
1981-04-12 12:00:00,0.0062461942,23.756012
1981-04-13 12:00:00,0.5423125,23.900177
1981-04-14 12:00:00,8.557386,19.675415
1981-04-15 12:00:00,16.99089,20.27304
1981-04-16 12:00:00,0.6623229,22.865082
1981-04-17 12:00:00,0.090172514,24.245636
1981-04-18 12:00:00,4.643155,24.001007
1981-04-19 12:00:00,12.811252,22.209442
1981-04-20 12:00:00,11.174079,21.881012
1981-04-21 12:00:00,2.2530606,23.627594
1981-04-22 12:00:00,3.2620673,22.331604
1981-04-23 12:00:00,1.2190548e-13,21.886383
1981-04-24 12:00:00,2.567196,21.470367
1981-04-25 12:00:00,9.4069395,19.40384
1981-04-26 12:00:00,16.82915,18.359161
1981-04-27 12:00:00,0.062079728,19.09964
1981-04-28 12:00:00,0.20777899,19.3909
1981-04-29 12:00:00,0.0016244128,19.897522
1981-04-30 12:00:00,1.5126533e-13,19.168488
1981-05-01 12:00:00,1.5477737e-13,20.236053
1981-05-02 12:00:00,0.33756104,21.49759
1981-05-03 12:00:00,0.00021122396,21.84134
1981-05-04 12:00:00,0.0074682757,21.488708
1981-05-05 12:00:00,2.7081728,19.258362
1981-05-06 12:00:00,18.24472,15.795013
1981-05-07 12:00:00,2.0935965,14.250366
1981-05-08 12:00:00,0.28866267,18.065948
1981-05-09 12:00:00,0.038659014,19.681
1981-05-10 12:00:00,0.010349974,20.388153
1981-05-11 12:00:00,0.026101246,20.542542
1981-05-12 12:00:00,0.0102594495,20.125519
1981-05-13 12:00:00,0.16809404,19.93747
1981-05-14 12:00:00,1.1759338e-13,20.450226
1981-05-15 12:00:00,1.1710622e-13,18.593842
1981-05-16 12:00:00,1.1778392e-13,18.581482
1981-05-17 12:00:00,0.25546533,20.799286
1981-05-18 12:00:00,0.0337556,20.800873
1981-05-19 12:00:00,0.40066168,20.08014
1981-05-20 12:00:00,0.1270663,16.636627
1981-05-21 12:00:00,1.3291327e-13,19.088593
1981-05-22 12:00:00,1.3462702e-13,18.27591
1981-05-23 12:00:00,1.3692003e-13,19.948273
1981-05-24 12:00:00,1.2971444e-13,20.913116
1981-05-25 12:00:00,1.426021e-13,21.585602
1981-05-26 12:00:00,1.3627904e-13,21.985931
1981-05-27 12:00:00,1.2979772e-13,21.693787
1981-05-28 12:00:00,1.1973994e-13,19.961823
1981-05-29 12:00:00,1.1785675e-13,20.866577
1981-05-30 12:00:00,1.3440442e-13,20.410553
1981-05-31 12:00:00,0.0024592504,19.519257
1981-06-01 12:00:00,1.3764787e-13,18.698303
1981-06-02 12:00:00,1.3832222e-13,20.065704
1981-06-03 12:00:00,1.4911047e-13,20.943207
1981-06-04 12:00:00,1.4885131e-13,21.277618
1981-06-05 12:00:00,1.3583094e-13,20.249542
1981-06-06 12:00:00,1.5416853e-13,20.053467
1981-06-07 12:00:00,1.3100744e-13,20.017975
1981-06-08 12:00:00,1.4149471e-13,20.272339
1981-06-09 12:00:00,1.4347546e-13,20.484344
1981-06-10 12:00:00,1.381688e-13,20.222992
1981-06-11 12:00:00,1.286991e-13,19.480438
1981-06-12 12:00:00,1.2861073e-13,19.166473
1981-06-13 12:00:00,1.2873509e-13,18.68573
1981-06-14 12:00:00,1.286193e-13,18.66861
1981-06-15 12:00:00,1.298518e-13,16.292145
1981-06-16 12:00:00,1.13202694e-13,14.670624
1981-06-17 12:00:00,1.3014417e-13,15.762421
1981-06-18 12:00:00,1.3194677e-13,17.390411
1981-06-19 12:00:00,1.3242453e-13,16.69046
1981-06-20 12:00:00,1.1932396e-13,17.467438
1981-06-21 12:00:00,1.1838624e-13,17.357147
1981-06-22 12:00:00,1.350489e-13,19.053894
1981-06-23 12:00:00,1.4506166e-13,18.37915
1981-06-24 12:00:00,0.10864958,14.406342
1981-06-25 12:00:00,0.0011466444,13.17099
1981-06-26 12:00:00,1.1739184e-13,11.925079
1981-06-27 12:00:00,1.2582023e-13,11.053986
1981-06-28 12:00:00,1.2144542e-13,11.831726
1981-06-29 12:00:00,1.3155334e-13,13.412323
1981-06-30 12:00:00,1.2361463e-13,14.848419
1981-07-01 12:00:00,1.2354999e-13,15.571808
1981-07-02 12:00:00,1.2581968e-13,16.330292
1981-07-03 12:00:00,1.1736609e-13,17.979095
1981-07-04 12:00:00,1.245271e-13,20.524048
1981-07-05 12:00:00,1.1370538e-13,20.012238
1981-07-06 12:00:00,1.1490907e-13,19.452911
1981-07-07 12:00:00,1.2246905e-13,18.951935
1981-07-08 12:00:00,1.2102758e-13,19.52417
1981-07-09 12:00:00,1.2940838e-13,20.05246
1981-07-10 12:00:00,1.2415055e-13,19.868744
1981-07-11 12:00:00,1.2436867e-13,19.047577
1981-07-12 12:00:00,1.237148e-13,18.935944
1981-07-13 12:00:00,1.2940049e-13,18.974579
1981-07-14 12:00:00,1.287684e-13,18.530426
1981-07-15 12:00:00,1.2718815e-13,12.986816
1981-07-16 12:00:00,0.040746108,11.28186
1981-07-17 12:00:00,1.3350124e-13,12.072784
1981-07-18 12:00:00,5.029142e-06,12.548981
1981-07-19 12:00:00,1.3298995e-13,14.004974
1981-07-20 12:00:00,1.2964739e-13,16.699615
1981-07-21 12:00:00,1.2548659e-13,17.418945
1981-07-22 12:00:00,1.3203508e-13,18.100342
1981-07-23 12:00:00,1.3117254e-13,17.904327
1981-07-24 12:00:00,1.2986629e-13,17.952972
1981-07-25 12:00:00,1.2530481e-13,18.134827
1981-07-26 12:00:00,1.2367737e-13,19.806793
1981-07-27 12:00:00,1.1831061e-13,20.811981
1981-07-28 12:00:00,1.1696446e-13,20.39273
1981-07-29 12:00:00,1.11341966e-13,20.498322
1981-07-30 12:00:00,1.1775455e-13,18.257233
1981-07-31 12:00:00,1.1500436e-13,17.135834
1981-08-01 12:00:00,1.1119887e-13,16.522186
1981-08-02 12:00:00,0.003258884,18.91623
1981-08-03 12:00:00,0.021595135,20.538605
1981-08-04 12:00:00,1.1642305e-13,18.957947
1981-08-05 12:00:00,1.1353972e-13,20.785675
1981-08-06 12:00:00,1.215674e-13,22.473389
1981-08-07 12:00:00,1.1838198e-13,20.733246
1981-08-08 12:00:00,1.2484989e-13,21.314056
1981-08-09 12:00:00,1.1912868e-13,20.625702
1981-08-10 12:00:00,0.029470772,14.82486
1981-08-11 12:00:00,0.00012572855,15.803833
1981-08-12 12:00:00,1.2585507e-13,19.226288
1981-08-13 12:00:00,1.25173e-13,22.472565
1981-08-14 12:00:00,1.2226112e-13,23.511292
1981-08-15 12:00:00,1.2246425e-13,23.217072
1981-08-16 12:00:00,1.2059482e-13,22.686981
1981-08-17 12:00:00,1.2180171e-13,22.607788
1981-08-18 12:00:00,1.2577995e-13,22.986664
1981-08-19 12:00:00,1.44919e-13,22.230804
1981-08-20 12:00:00,1.1598734e-13,24.844574
1981-08-21 12:00:00,1.1494988e-13,18.7081
1981-08-22 12:00:00,1.3215565e-13,21.061676
1981-08-23 12:00:00,1.2889864e-13,22.252472
1981-08-24 12:00:00,1.2754991e-13,25.394989
1981-08-25 12:00:00,1.2335915e-13,26.400482
1981-08-26 12:00:00,1.2858556e-13,25.43814
1981-08-27 12:00:00,1.3327843e-13,25.652252
1981-08-28 12:00:00,1.3392274e-13,26.226532
1981-08-29 12:00:00,1.2393174e-13,27.028198
1981-08-30 12:00:00,1.3176455e-13,27.012482
1981-08-31 12:00:00,1.2312143e-13,26.284698
1981-09-01 12:00:00,1.2304974e-13,24.384796
1981-09-02 12:00:00,0.0016395003,17.033295
1981-09-03 12:00:00,0.13536438,12.05661
1981-09-04 12:00:00,1.2371096e-13,15.049774
1981-09-05 12:00:00,1.2003425e-13,20.224792
1981-09-06 12:00:00,0.00097565353,22.437653
1981-09-07 12:00:00,1.1839808e-13,17.108063
1981-09-08 12:00:00,1.222593e-13,23.264435
1981-09-09 12:00:00,1.2284232e-13,21.498932
1981-09-10 12:00:00,1.3375915e-13,20.281555
1981-09-11 12:00:00,1.2110587e-13,23.144562
1981-09-12 12:00:00,1.2826934e-13,24.195038
1981-09-13 12:00:00,1.2686723e-13,25.575775
1981-09-14 12:00:00,1.1907975e-13,27.052155
1981-09-15 12:00:00,1.1895529e-13,27.792755
1981-09-16 12:00:00,1.1955569e-13,27.677338
1981-09-17 12:00:00,1.1325885e-13,27.9628
1981-09-18 12:00:00,1.13164096e-13,29.371155
1981-09-19 12:00:00,1.13030855e-13,29.598297
1981-09-20 12:00:00,1.1778154e-13,29.652283
1981-09-21 12:00:00,1.230836e-13,28.010468
1981-09-22 12:00:00,1.3498867e-13,27.618927
1981-09-23 12:00:00,1.4708975e-13,27.890564
1981-09-24 12:00:00,1.3869056e-13,27.297028
1981-09-25 12:00:00,1.271449e-13,27.34793
1981-09-26 12:00:00,1.2718772e-13,29.43747
1981-09-27 12:00:00,0.00022128224,28.157684
1981-09-28 12:00:00,1.196731e-13,29.230225
1981-09-29 12:00:00,0.0054415315,31.853058
1981-09-30 12:00:00,5.029142e-05,32.02423
1981-10-01 12:00:00,1.1850126e-13,31.788635
1981-10-02 12:00:00,1.1417348e-13,30.638031
1981-10-03 12:00:00,2.0116568e-05,31.103607
1981-10-04 12:00:00,0.0012371689,29.146576
1981-10-05 12:00:00,1.1771913e-13,27.177979
1981-10-06 12:00:00,1.147585e-13,26.590607
1981-10-07 12:00:00,1.1290973e-13,25.4487
1981-10-08 12:00:00,1.1619036e-13,26.565765
1981-10-09 12:00:00,1.2076096e-13,25.944916
1981-10-10 12:00:00,1.4060668e-13,24.909943
1981-10-11 12:00:00,1.1846593e-13,25.430786
1981-10-12 12:00:00,1.190363e-13,26.811401
1981-10-13 12:00:00,1.2228043e-13,28.376251
1981-10-14 12:00:00,1.1901321e-13,29.108368
1981-10-15 12:00:00,1.1630775e-13,29.82254
1981-10-16 12:00:00,1.1553283e-13,31.056122
1981-10-17 12:00:00,1.1798173e-13,31.439789
1981-10-18 12:00:00,1.2752448e-13,31.462433
1981-10-19 12:00:00,1.2279655e-13,32.582275
1981-10-20 12:00:00,1.186491e-13,33.01834
1981-10-21 12:00:00,1.1791863e-13,33.25821
1981-10-22 12:00:00,1.1698457e-13,32.879303
1981-10-23 12:00:00,2.0116568e-05,30.785065
1981-10-24 12:00:00,1.252438e-13,30.836334
1981-10-25 12:00:00,1.2482279e-13,31.510803
1981-10-26 12:00:00,1.2025083e-13,31.228119
1981-10-27 12:00:00,1.202913e-13,31.75409
1981-10-28 12:00:00,1.2068897e-13,31.67221
1981-10-29 12:00:00,1.2818368e-13,31.610321
1981-10-30 12:00:00,0.0014282763,27.940247
1981-10-31 12:00:00,0.047957897,29.387726
1981-11-01 12:00:00,11.748487,25.290283
1981-11-02 12:00:00,0.0007543713,28.17508
1981-11-03 12:00:00,1.3095974e-13,29.038055
1981-11-04 12:00:00,1.3384194e-13,30.944855
1981-11-05 12:00:00,1.2628882e-13,33.311615
1981-11-06 12:00:00,1.3045919e-13,33.438507
1981-11-07 12:00:00,1.3124896e-13,32.891754
1981-11-08 12:00:00,1.2435822e-13,33.22528
1981-11-09 12:00:00,0.0007543713,35.35385
1981-11-10 12:00:00,2.0116568e-05,29.77591
1981-11-11 12:00:00,1.2210224e-13,28.340576
1981-11-12 12:00:00,1.2462712e-13,27.173798
1981-11-13 12:00:00,1.1894629e-13,28.731293
1981-11-14 12:00:00,0.18630959,29.134674
1981-11-15 12:00:00,1.9516792,25.39392
1981-11-16 12:00:00,0.2898898,27.560669
1981-11-17 12:00:00,0.01928676,27.782928
1981-11-18 12:00:00,0.0031633303,27.52005
1981-11-19 12:00:00,0.006769225,27.59848
1981-11-20 12:00:00,0.002590008,28.129791
1981-11-21 12:00:00,1.2619216e-13,29.184723
1981-11-22 12:00:00,1.2792962e-13,29.223236
1981-11-23 12:00:00,0.018537417,30.179077
1981-11-24 12:00:00,10.271288,26.924408
1981-11-25 12:00:00,15.4023,23.690765
1981-11-26 12:00:00,1.1140605,23.245209
1981-11-27 12:00:00,9.017257,24.744843
1981-11-28 12:00:00,0.16368851,24.77182
1981-11-29 12:00:00,0.00539124,26.323517
1981-11-30 12:00:00,1.2085322e-13,28.200653
1981-12-01 12:00:00,1.2341578e-13,28.931732
1981-12-02 12:00:00,0.0005431473,30.253143
1981-12-03 12:00:00,1.2222412e-13,30.262665
1981-12-04 12:00:00,9.5553696e-05,31.541046
1981-12-05 12:00:00,5.532056e-05,32.023804
1981-12-06 12:00:00,0.012713671,29.73349
1981-12-07 12:00:00,0.0015489757,31.297028
1981-12-08 12:00:00,1.266462e-13,31.636871
1981-12-09 12:00:00,1.215965e-13,33.53409
1981-12-10 12:00:00,0.0008398667,34.049103
1981-12-11 12:00:00,1.2570939e-13,29.964508
1981-12-12 12:00:00,1.2240836e-13,30.743896
1981-12-13 12:00:00,0.0012723729,32.951202
1981-12-14 12:00:00,0.0015741214,33.281097
1981-12-15 12:00:00,1.1873304e-13,33.65091
1981-12-16 12:00:00,1.1994245e-13,33.839752
1981-12-17 12:00:00,0.00029169023,33.599884
1981-12-18 12:00:00,1.2560703e-13,33.06198
1981-12-19 12:00:00,1.2047144e-13,32.548798
1981-12-20 12:00:00,8.549541e-05,33.1326
1981-12-21 12:00:00,0.008931756,32.81143
1981-12-22 12:00:00,0.0026101246,33.402313
1981-12-23 12:00:00,1.5087426e-05,33.847626
1981-12-24 12:00:00,0.0002514571,34.508453
1981-12-25 12:00:00,1.1829803e-13,33.060394
1981-12-26 12:00:00,0.2967043,33.312622
1981-12-27 12:00:00,0.1479473,32.063507
1981-12-28 12:00:00,0.0003017485,32.50235
1981-12-29 12:00:00,1.2167186e-13,33.24655
1981-12-30 12:00:00,1.2222226e-13,30.912262
1981-12-31 12:00:00,1.2174807e-13,33.248016
1982-01-01 12:00:00,1.1898063e-13,32.45526
1982-01-02 12:00:00,1.2105226e-13,31.974854
1982-01-03 12:00:00,1.2155102e-13,31.213837
1982-01-04 12:00:00,1.2084695e-13,32.645294
1982-01-05 12:00:00,0.0016244128,33.916016
1982-01-06 12:00:00,1.2237567e-13,34.946747
1982-01-07 12:00:00,0.0003017485,36.265167
1982-01-08 12:00:00,0.0034248456,35.408905
1982-01-09 12:00:00,1.2550028e-13,35.381866
1982-01-10 12:00:00,0.009359233,35.963837
1982-01-11 12:00:00,5.029142e-05,35.477478
1982-01-12 12:00:00,0.0012874603,32.443268
1982-01-13 12:00:00,1.2259288,30.361847
1982-01-14 12:00:00,0.7169444,29.742798
1982-01-15 12:00:00,5.4914007,27.929962
1982-01-16 12:00:00,10.883425,24.420197
1982-01-17 12:00:00,0.0032689422,26.155518
1982-01-18 12:00:00,6.0349703e-05,28.898651
1982-01-19 12:00:00,1.2441879e-13,30.421356
1982-01-20 12:00:00,1.2424199e-13,31.613647
1982-01-21 12:00:00,0.024532154,29.378754
1982-01-22 12:00:00,0.50872284,27.169983
1982-01-23 12:00:00,8.195776,28.197601
1982-01-24 12:00:00,23.679644,24.850403
1982-01-25 12:00:00,22.020208,23.828522
1982-01-26 12:00:00,10.261612,19.216766
1982-01-27 12:00:00,3.9376671,17.647095
1982-01-28 12:00:00,9.553584,22.146149
1982-01-29 12:00:00,27.442362,24.726929
1982-01-30 12:00:00,14.251281,23.012726
1982-01-31 12:00:00,0.17409381,23.837006
1982-02-01 12:00:00,3.5962288,25.397491
1982-02-02 12:00:00,2.8169632,26.276947
1982-02-03 12:00:00,14.119387,25.030182
1982-02-04 12:00:00,16.481646,22.814728
1982-02-05 12:00:00,21.075117,23.445038
1982-02-06 12:00:00,20.508856,24.158112
1982-02-07 12:00:00,19.203516,23.614594
1982-02-08 12:00:00,12.911145,22.728333
1982-02-09 12:00:00,1.7995778,21.066864
1982-02-10 12:00:00,1.0931846,20.855194
1982-02-11 12:00:00,0.014604628,23.732544
1982-02-12 12:00:00,0.15835762,26.058868
1982-02-13 12:00:00,18.300564,21.040314
1982-02-14 12:00:00,12.116043,20.828949
1982-02-15 12:00:00,19.728046,23.452179
1982-02-16 12:00:00,24.917126,23.840729
1982-02-17 12:00:00,21.042252,24.64264
1982-02-18 12:00:00,28.683891,23.75476
1982-02-19 12:00:00,11.479932,21.126495
1982-02-20 12:00:00,12.175462,23.03003
1982-02-21 12:00:00,3.5018115,24.963379
1982-02-22 12:00:00,7.3748646,23.135834
1982-02-23 12:00:00,17.796444,21.581451
1982-02-24 12:00:00,21.579254,22.944305
1982-02-25 12:00:00,2.903937,24.35614
1982-02-26 12:00:00,3.0787501,25.121307
1982-02-27 12:00:00,11.2307825,24.29129
1982-02-28 12:00:00,12.312335,23.287933
1982-03-01 12:00:00,10.424033,24.118134
1982-03-02 12:00:00,21.361591,24.056915
1982-03-03 12:00:00,10.419461,21.668121
1982-03-04 12:00:00,14.088543,23.294373
1982-03-05 12:00:00,8.030448,24.133148
1982-03-06 12:00:00,21.351675,23.661896
1982-03-07 12:00:00,11.520965,21.479706
1982-03-08 12:00:00,12.894937,22.494781
1982-03-09 12:00:00,17.110176,22.420013
1982-03-10 12:00:00,0.979697,24.802399
1982-03-11 12:00:00,0.89874285,24.81601
1982-03-12 12:00:00,3.1114798,25.558807
1982-03-13 12:00:00,12.328052,23.944244
1982-03-14 12:00:00,8.128094,21.426666
1982-03-15 12:00:00,1.1602482,21.000824
1982-03-16 12:00:00,0.006200932,21.981873
1982-03-17 12:00:00,1.264463e-13,23.421661
1982-03-18 12:00:00,0.7402897,23.410065
1982-03-19 12:00:00,0.55599177,24.097687
1982-03-20 12:00:00,0.28527808,24.758331
1982-03-21 12:00:00,0.4284829,25.07962
1982-03-22 12:00:00,4.286609,24.873077
1982-03-23 12:00:00,5.5936227,24.960175
1982-03-24 12:00:00,0.1287913,25.857178
1982-03-25 12:00:00,0.46286714,26.17746
1982-03-26 12:00:00,0.012748875,25.742645
1982-03-27 12:00:00,0.7117091,25.160004
1982-03-28 12:00:00,0.73026156,25.436554
1982-03-29 12:00:00,19.256163,22.39627
1982-03-30 12:00:00,0.010299683,21.944672
1982-03-31 12:00:00,1.2871332e-13,23.711304
1982-04-01 12:00:00,1.2123733e-13,25.352142
1982-04-02 12:00:00,5.548793,24.899658
1982-04-03 12:00:00,21.935608,22.717194
1982-04-04 12:00:00,27.223314,21.335083
1982-04-05 12:00:00,7.2732105,20.71933
1982-04-06 12:00:00,9.883813,20.65628
1982-04-07 12:00:00,0.15386157,21.015411
1982-04-08 12:00:00,0.16481,21.398499
1982-04-09 12:00:00,3.960927,21.632965
1982-04-10 12:00:00,0.28561503,22.009064
1982-04-11 12:00:00,1.205763e-13,23.683228
1982-04-12 12:00:00,4.978755,23.029053
1982-04-13 12:00:00,3.7610538,22.549164
1982-04-14 12:00:00,1.9934161,23.124847
1982-04-15 12:00:00,0.013593771,22.811554
1982-04-16 12:00:00,6.0349703e-05,19.937958
1982-04-17 12:00:00,1.2778259e-13,20.31247
1982-04-18 12:00:00,1.3942473e-13,20.569733
1982-04-19 12:00:00,1.348351e-13,21.045319
1982-04-20 12:00:00,5.029142e-05,21.384338
1982-04-21 12:00:00,0.0011416152,21.087677
1982-04-22 12:00:00,0.004501082,21.415009
1982-04-23 12:00:00,1.4118883e-13,21.560944
1982-04-24 12:00:00,1.230348e-13,22.851715
1982-04-25 12:00:00,1.3554987e-13,22.45691
1982-04-26 12:00:00,1.450959e-13,20.029572
1982-04-27 12:00:00,1.5765221e-13,21.748322
1982-04-28 12:00:00,1.6013472e-13,22.33142
1982-04-29 12:00:00,1.6340793e-13,23.170319
1982-04-30 12:00:00,0.020096451,22.91037
1982-05-01 12:00:00,0.0034801662,22.06897
1982-05-02 12:00:00,1.3220004e-13,20.56192
1982-05-03 12:00:00,1.4087719e-13,20.358795
1982-05-04 12:00:00,0.0016596168,20.38675
1982-05-05 12:00:00,0.007272139,19.761963
1982-05-06 12:00:00,0.08212589,20.223541
1982-05-07 12:00:00,0.06706361,19.988312
1982-05-08 12:00:00,0.09165108,19.595337
1982-05-09 12:00:00,0.0051498413,19.299591
1982-05-10 12:00:00,1.1968441e-13,18.96762
1982-05-11 12:00:00,1.4885176e-13,19.994415
1982-05-12 12:00:00,1.3067486e-13,20.168274
1982-05-13 12:00:00,1.2952569e-13,19.762115
1982-05-14 12:00:00,0.11840612,20.25122
1982-05-15 12:00:00,10.900665,19.77243
1982-05-16 12:00:00,11.393847,15.693268
1982-05-17 12:00:00,0.07219836,18.088074
1982-05-18 12:00:00,1.1828152e-13,18.286285
1982-05-19 12:00:00,1.3211367e-13,17.740204
1982-05-20 12:00:00,1.2853867e-13,18.02707
1982-05-21 12:00:00,1.2625746e-13,18.785858
1982-05-22 12:00:00,1.2772373e-13,19.426514
1982-05-23 12:00:00,1.2957228e-13,19.96466
1982-05-24 12:00:00,1.2834738e-13,17.33908
1982-05-25 12:00:00,1.2169574e-13,17.735748
1982-05-26 12:00:00,1.2285478e-13,17.40741
1982-05-27 12:00:00,1.3003086e-13,17.618683
1982-05-28 12:00:00,1.3216523e-13,17.301361
1982-05-29 12:00:00,1.4908855e-13,18.206665
1982-05-30 12:00:00,1.3060415e-13,18.747223
1982-05-31 12:00:00,1.321919e-13,19.03366
1982-06-01 12:00:00,1.3052062e-13,21.23465
1982-06-02 12:00:00,1.3083008e-13,21.132233
1982-06-03 12:00:00,1.2174722e-13,19.395416
1982-06-04 12:00:00,1.2351963e-13,18.631256
1982-06-05 12:00:00,1.2957304e-13,18.356842
1982-06-06 12:00:00,1.3073539e-13,18.909851
1982-06-07 12:00:00,1.2542345e-13,18.840302
1982-06-08 12:00:00,1.3685315e-13,18.044159
1982-06-09 12:00:00,1.3269015e-13,17.209747
1982-06-10 12:00:00,0.006195903,16.085297
1982-06-11 12:00:00,1.2432062e-13,16.170929
1982-06-12 12:00:00,1.5539643e-13,17.14386
1982-06-13 12:00:00,1.5765508e-13,18.929535
1982-06-14 12:00:00,1.4376645e-13,19.107452
1982-06-15 12:00:00,7.040799e-05,18.30069
1982-06-16 12:00:00,0.012160465,15.126068
1982-06-17 12:00:00,1.4356684e-13,16.590271
1982-06-18 12:00:00,1.4299786e-13,19.567963
1982-06-19 12:00:00,1.1499818e-13,19.638153
1982-06-20 12:00:00,1.1389251e-13,18.770813
1982-06-21 12:00:00,1.198637e-13,17.683868
1982-06-22 12:00:00,1.1943976e-13,17.502289
1982-06-23 12:00:00,1.310226e-13,18.100311
1982-06-24 12:00:00,1.1733937e-13,18.752838
1982-06-25 12:00:00,1.3612378e-13,18.55899
1982-06-26 12:00:00,1.3361685e-13,19.70285
1982-06-27 12:00:00,1.2535826e-13,20.214111
1982-06-28 12:00:00,1.25892e-13,17.030792
1982-06-29 12:00:00,1.2694415e-13,14.946381
1982-06-30 12:00:00,1.1704725e-13,15.351196
1982-07-01 12:00:00,1.1969801e-13,16.61148
1982-07-02 12:00:00,1.15035e-13,17.022308
1982-07-03 12:00:00,0.04517678,15.163788
1982-07-04 12:00:00,1.2241659e-13,17.606415
1982-07-05 12:00:00,1.262682e-13,18.948212
1982-07-06 12:00:00,1.3290778e-13,18.179413
1982-07-07 12:00:00,1.2016053e-13,20.032715
1982-07-08 12:00:00,1.1505698e-13,20.449799
1982-07-09 12:00:00,1.245509e-13,19.433044
1982-07-10 12:00:00,1.1788072e-13,19.186981
1982-07-11 12:00:00,1.2863968e-13,18.878998
1982-07-12 12:00:00,1.3206798e-13,18.618896
1982-07-13 12:00:00,1.2238208e-13,18.222504
1982-07-14 12:00:00,1.1277701e-13,18.775116
1982-07-15 12:00:00,1.2431088e-13,18.010345
1982-07-16 12:00:00,1.3239086e-13,19.48172
1982-07-17 12:00:00,1.2341526e-13,21.851227
1982-07-18 12:00:00,1.2327944e-13,18.890503
1982-07-19 12:00:00,1.1659095e-13,17.523651
1982-07-20 12:00:00,1.255168e-13,17.12442
1982-07-21 12:00:00,1.2408161e-13,17.787506
1982-07-22 12:00:00,1.2480526e-13,18.360565
1982-07-23 12:00:00,1.296756e-13,17.858063
1982-07-24 12:00:00,1.2819776e-13,18.334412
1982-07-25 12:00:00,1.2096511e-13,18.66092
1982-07-26 12:00:00,1.1534519e-13,19.312012
